RMS,Peak_Amplitude,Num_Peaks,ZCR,Amplitude_Range,Spread_Ratio,IQR_Ratio,Spectral_Centroid_Hz,Low_Band_Ratio,High_Band_Ratio,Env_RMS,Env_Peak,Mean_Interval,Std_Interval,Waveform_Skew,Waveform_Kurt,Top1_Bin_Energy,Top1_Bin_Center,Top2_Bin_Energy,Top2_Bin_Center,Top3_Bin_Energy,Top3_Bin_Center,Top4_Bin_Energy,Top4_Bin_Center,Top5_Bin_Energy,Top5_Bin_Center,Top6_Bin_Energy,Top6_Bin_Center,Top7_Bin_Energy,Top7_Bin_Center,Top8_Bin_Energy,Top8_Bin_Center,Top9_Bin_Energy,Top9_Bin_Center,Top10_Bin_Energy,Top10_Bin_Center,Label
2549.4470624896353,3184.0,1054,1270.3919933277732,2185.0,0.8572430840695358,0.0031311154598825833,1556.3357670703065,0.678982169437804,0.321017830562196,2550.025369915111,3341.651631340251,0.002825356125356125,0.004587916433399851,-12.089028650867654,216.4006456356957,665887981399.3552,50,87249390074.95505,750,71364821960.80615,150,59977360864.93295,550,58114598146.28968,650,54159034633.17667,850,49063933294.73187,950,39647417633.87035,250,20003086279.875862,450,19722041732.749805,350,0
2557.188121695089,3193.0,1267,1925.5404323458765,2242.0,0.8768850443341979,0.00312256049960968,1664.1935305802278,0.6163952491028968,0.3836047508971033,2557.5986208414906,3290.5927529392866,0.0023475513428120065,0.003726437020350299,-13.52960389611886,311.9869941082191,423949183975.56775,50,79747174859.33444,750,50090830910.607315,550,45814878496.46428,650,45484262731.714096,850,42993782476.97717,150,39479491487.592636,950,21254039117.33562,250,19399536869.760494,450,12258695154.3317,350,0
2557.827485692446,3138.0,1188,1990.0630231084729,2129.0,0.8324795364985549,0.00273224043715847,1672.105399273149,0.6483976167447403,0.3516023832552598,2558.234685801664,3348.60389843054,0.002499326032013479,0.0041142896707961115,-12.083556391346951,247.1587991052818,449244733009.37195,50,60244022249.30405,750,50195459203.731125,150,46195231315.632095,550,44238884510.41354,650,40087903047.153854,850,34635688359.9449,950,20803202768.78588,250,16002818622.776669,450,11114692365.886848,350,0
2557.8706632467333,3234.0,1348,1789.894947473737,2315.0,0.9052308377090221,0.0031213421771361686,1544.6908631211693,0.6563834531248461,0.3436165468751538,2558.382478022176,3502.6228191046534,0.002221380846325167,0.003225582621086224,-11.966974603036702,229.31551693498963,592644674005.9312,50,80160605301.5107,750,70467907516.01355,850,54861029617.32424,550,49135168283.65715,150,49055241492.40545,950,46501995390.77626,650,27256329655.25848,250,21493957547.66517,450,14943663055.424368,1150,0
2559.7419384146137,3225.0,1475,1959.8190526875997,2257.0,0.8818745232130095,0.0031201248049922,1635.5075556109498,0.6417084289414979,0.3582915710585021,2560.162790844882,3305.7323658695123,0.0020187924016282226,0.002848517128387272,-12.42215625385217,257.8573113145466,476702295079.47595,50,61089481216.351166,750,55102473652.80757,850,46841268827.18288,150,39847921462.11188,950,38213577108.43266,550,37356053681.33475,650,26028146968.33303,250,14151412992.007278,450,14064363659.031557,2550,0
2558.5940827160157,3221.0,1355,1816.6049568030955,2288.0,0.8944340920458763,0.0031201248049922,1681.8375176759046,0.6788341011685839,0.32116589883141616,2559.1460169237293,3355.678029450219,0.0021988921713441655,0.003474771741359034,-11.48934529514817,206.45556034349065,703062598832.8947,50,78529284729.29324,750,64141563822.72345,650,53752731067.767204,550,47253775304.66733,950,37390066930.41576,850,36246068159.49251,150,22112551944.807808,250,17427583566.64915,450,12050562026.320244,2550,0
2559.657904570749,3271.0,1380,1932.750683834812,2362.0,0.9229512819928606,0.0031201248049922,1657.024389561736,0.6603328452357943,0.3396671547642057,2560.1340529054496,3352.466248645764,0.0021709209572153736,0.003186522553329065,-12.750393979366047,261.3170165817279,558603406554.8335,50,68343005660.94917,750,54501143261.926216,850,53296545416.20504,550,48446086908.77792,150,41780731674.51278,650,41443465773.87276,950,20820519415.75866,450,20340557316.13267,250,13250198841.479053,2550,0
2558.4753359894316,3196.0,1439,2283.3411168190005,2242.0,0.8764473934532816,0.00351150994927819,1649.8888816586568,0.6183290722121342,0.3816709277878659,2558.8963294273008,3358.4227734374635,0.0020740611961057023,0.003267627118221671,-13.195300238084906,294.43846239759256,446343517174.1492,50,74339540579.76305,750,54735589005.36127,850,51481064121.69262,550,44821959961.55137,650,42880472083.136314,950,41190516277.73019,150,20037002199.159966,450,18837613954.45539,250,12572893993.91418,1150,0
2558.198110937142,3157.0,1617,2136.1619800527037,2205.0,0.862076466498875,0.0039032006245121,1630.0172463728516,0.6181437406852783,0.38185625931472167,2558.6184083893527,3495.261762365322,0.0018465346534653464,0.0027166452213530077,-13.370591094679202,295.0375788022489,440717395644.489,50,79308354155.12076,750,56062049498.52595,850,46804761475.89934,150,46693102981.72245,650,45874753588.10553,550,37210568385.49856,950,22893114505.749226,250,19296721169.696815,450,12315953958.706894,1150,0
2558.3270752903313,3159.0,1130,1678.5082891357283,2189.0,0.8557886260471632,0.0023410066328521262,1650.166428251822,0.6140241596673996,0.38597584033260024,2558.7794583441064,3339.920367366919,0.0026487156775907884,0.003980014358495278,-12.992676870069065,273.96729399301734,467146860686.05286,50,100202979382.86893,750,60786154622.01185,550,50407591269.79844,950,47184272135.99573,650,41194475205.04858,150,38801968120.09162,850,27843557948.47956,250,18319008678.313446,450,14462211110.77708,2550,0
2557.717213905104,3248.0,949,2299.1495747873937,2295.0,0.8974257989992968,0.00273224043715847,1649.6598608869233,0.6297664778216326,0.3702335221783673,2558.1198738310873,3375.496228076885,0.00314789029535865,0.004833336874062872,-13.883109591555238,318.02201617554897,440338359724.99615,50,78086229797.68878,750,50820573462.46401,550,45751921932.421234,850,38047738776.37894,650,36585577629.668365,950,33097192380.18188,150,20875520341.634575,250,19508861675.728706,450,12017148497.293743,1150,0
2558.258863437263,3170.0,1654,2308.9495980519696,2206.0,0.8624534052601858,0.0039032006245121,1719.0965826121444,0.6560367365857181,0.3439632634142819,2558.6983111701275,3496.197194378556,0.001799092558983666,0.0027470832179229436,-13.588114193693743,288.6768991287037,548470565714.2656,50,78300136699.1939,750,47666794308.45479,850,39153565085.50633,550,33919725742.117813,650,27510152293.047756,950,27188978735.49237,150,19017472321.76108,450,12474668263.440056,1150,11315912076.651726,250,0
2559.105867973356,3202.0,1788,2475.9839893262174,2242.0,0.8762021761152404,0.0039032006245121,1654.2757713244325,0.569041334295779,0.43095866570422103,2559.4415117142967,3306.970916538746,0.0016728035814213766,0.002394939434129577,-15.266676303231561,409.6975708558136,321339596657.58954,50,79459025513.58337,750,48842205084.62627,850,40665860400.57521,550,40029496805.84657,650,34604930810.35217,950,32086685311.945892,150,16374979839.555944,450,15644914695.399515,250,11980890184.938015,1150,0
2556.1153102676885,3222.0,1624,2163.5866301954766,2308.0,0.9031048005290094,0.003904724716907458,1575.7987217304997,0.6431352404641774,0.3568647595358226,2556.602432889196,3574.9417438730407,0.0018297597042513864,0.00275013612011568,-12.975805538951839,266.8509214221292,561470163803.0258,50,72000828583.26921,850,71860970551.86209,750,51528670227.10683,150,50828430611.142456,650,48311684870.70532,950,47460710188.93492,550,20236705592.834637,450,17065630853.37128,250,15006396671.06878,1150,0
2550.4626328242234,3217.0,1120,1652.104315347162,2311.0,0.9062892305458147,0.0031311154598825833,1634.9009811728401,0.690640300986554,0.3093596990134461,2550.966585323343,3607.6768338411316,0.002652904378909741,0.004096883889700962,-12.748164624431785,252.3114578434873,636946961704.5437,50,68096035438.71514,750,56417703716.04657,150,44677303075.27716,550,42792816199.69711,850,40560455040.99901,950,38627792146.58304,650,21291341171.99268,250,17762837433.8236,450,15386309736.457464,2550,0
2559.27142482691,3133.0,1025,1480.2214662130611,2063.0,0.8062564425833841,0.002730109204368175,1629.8064525526465,0.6859337335056389,0.31406626649436126,2559.803495423201,3224.966689778429,0.0029205078125,0.0040283406817666805,-12.524927488449691,226.5082145618946,694606398130.7554,50,65141294528.88034,750,57300102021.92829,950,52543443784.561935,650,41760674464.893135,850,41047435418.735886,550,40281145655.46939,150,16866483827.54138,350,16012380075.045534,250,13799996429.78236,450,0
2557.257051628102,3205.0,1589,2200.1734258271076,2258.0,0.8831415992998822,0.0039032006245121,1634.7084169597783,0.6284285504848515,0.37157144951514853,2557.7326295326848,3405.8723015193145,0.00187588161209068,0.002628516148832735,-13.415729905391824,288.00141638080265,541480915208.3737,50,94670090855.6319,750,65723116043.09697,550,58926671366.53639,650,53457212088.36296,850,43797136768.77507,950,23360998702.407257,150,23252349887.15834,450,15316201807.933165,1150,13793466532.51147,250,0
2555.7553091066206,3178.0,1188,2533.515640632295,2170.0,0.8491894206693364,0.003125,1662.480111171381,0.6321691841168174,0.36783081588318256,2556.1325190377092,3343.7154557532704,0.0025081718618365626,0.0038455338194209334,-14.648796943132966,350.81100915991647,394929935132.6277,50,61349239007.240036,750,52173849048.99773,150,48048467982.663025,650,43528598680.57549,550,38744735306.51919,950,31013500527.035583,850,26041874509.84757,250,12847290053.244204,450,10513400304.791042,350,0
2552.8808330877946,3196.0,1333,1860.5116573830092,2322.0,0.9097444332030099,0.003127443315089914,1710.8828262341692,0.637162393332651,0.3628376066673489,2553.396397430057,3520.8782694432784,0.002240990990990991,0.003661275919714217,-12.717405214132352,259.65619688341144,569235542679.4055,50,93395175675.16997,750,56642116528.97921,550,51518634400.03613,150,46320449544.86969,850,45537896057.3011,650,39356111492.472,950,25700992146.979797,450,22707231184.981808,250,13042544798.7629,2550,0
2556.1969203265307,3131.0,1863,2443.7105974181927,2134.0,0.8349476608430145,0.004296875,1692.051154756226,0.5788447093001782,0.4211552906998219,2556.5449657450176,3480.8336636464346,0.0015978517722878625,0.0021256440746410185,-13.235658404024237,315.3139871941065,344065119254.8154,50,69381976528.88017,750,45655321869.63684,850,44485339870.085075,550,39219729290.2579,650,37910791789.67351,950,32136099705.318413,150,15064339664.69841,450,14242704555.7238,250,9714409942.20467,2550,0
