RMS,Peak_Amplitude,Num_Peaks,ZCR,Amplitude_Range,Spread_Ratio,IQR_Ratio,Spectral_Centroid_Hz,Low_Band_Ratio,High_Band_Ratio,Env_RMS,Env_Peak,Mean_Interval,Std_Interval,Waveform_Skew,Waveform_Kurt,Top1_Bin_Energy,Top1_Bin_Center,Top2_Bin_Energy,Top2_Bin_Center,Top3_Bin_Energy,Top3_Bin_Center,Top4_Bin_Energy,Top4_Bin_Center,Top5_Bin_Energy,Top5_Bin_Center,Top6_Bin_Energy,Top6_Bin_Center,Top7_Bin_Energy,Top7_Bin_Center,Top8_Bin_Energy,Top8_Bin_Center,Top9_Bin_Energy,Top9_Bin_Center,Top10_Bin_Energy,Top10_Bin_Center,Label
2562.700399896109,2647.0,396,4496.897311002869,204.0,0.07960375433875048,0.0019508388607101053,2085.599517202436,0.19245419572388806,0.8075458042761119,2562.7075985820284,2647.005886111457,0.007541518987341773,0.006523006817859535,-3.0632532984591503,74.43588470684097,1973463619.6112077,750,1281916787.8472989,850,986409427.6654632,650,840241323.5635834,450,745738898.0752451,350,739062886.0815955,950,692898694.0606304,1050,517312412.9422442,550,498858618.15113103,1750,457383523.76172423,50,1
2567.353592324442,2766.0,415,4533.079771794615,587.0,0.22864256487504908,0.0019470404984423676,1634.7972991761887,0.3174975957657356,0.6825024042342643,2567.381190958146,2766.8699948166695,0.007227536231884059,0.006977684597031011,-10.89800279655155,289.0683212602154,11040967152.954971,850,9402177217.694525,50,8267403597.20483,750,3964427107.7984686,950,3796671175.558329,450,3732831725.285639,650,3602566767.113887,1050,3197927432.915029,550,2599317369.414563,1150,1576352106.494059,350,1
2567.3615216470935,2621.0,403,4532.323704049636,112.0,0.0436246422963859,0.002337358784573432,2247.607823834269,0.25978545840577444,0.7402145415942255,2567.366747553763,2621.054348815301,0.007438059701492537,0.006423969357406164,-0.13368184384422335,12.224203902915747,686375667.1748905,450,579350770.2023327,150,572417508.0036149,350,529288758.83823144,650,496051234.88201714,250,449118935.4186139,850,447315172.4195243,550,404883172.0609293,1750,380102132.7120973,750,317013382.2498746,4950,1
2567.5803803594395,2618.0,378,4574.201941358951,111.0,0.04323144814514417,0.0019470404984423676,2305.8811571624483,0.2181511944775189,0.781848805522481,2567.5854246403883,2618.002336388677,0.007924403183023872,0.006758975855651819,-0.19405289489032865,13.745115490692594,585079844.4195675,450,499307832.64260143,650,442698067.697279,550,429684917.805418,150,401498520.77494955,350,399941440.8374405,750,382602689.43606377,850,380654025.3270292,1750,336530373.0776508,4950,320545541.6002416,250,1
2568.8132036568263,2661.0,402,4536.030931271249,211.0,0.08213933345947952,0.0023355391202802647,2087.8186643874687,0.23413213855381068,0.7658678614461892,2568.820560689048,2661.254353016263,0.007387780548628428,0.006638813200410588,-1.1380801801886513,48.08667480133982,1630053066.519375,850,1183631469.2652686,550,994984452.2528396,950,920624265.8214608,650,914684214.1263332,750,803581778.4418658,350,644278178.5172976,450,550544549.2412899,50,481297307.2786742,1750,442740206.09451807,1050,1
2569.1066323730843,2704.0,423,4465.536798558751,276.0,0.10743070896504381,0.0023355391202802647,2046.0761702791203,0.17014528310639215,0.8298547168936078,2569.1154456751183,2704.141834661458,0.00700260663507109,0.006946820189194382,-2.3075875408840703,75.16793273936698,2980537523.9613147,850,2962314044.803775,750,1222073810.613282,650,872027110.2705975,550,821212880.4766552,1050,714997111.9705307,1150,666474230.3159267,450,607311050.3455203,50,528250077.0023095,950,452853404.87865144,150,1
2569.6135363594467,2623.0,376,4553.520797891858,104.0,0.04047309163984929,0.0019455252918287938,2302.431937849887,0.2043431706929061,0.795656829307094,2569.6185800975,2623.0011210022194,0.007958933333333335,0.0069692826169954905,-0.10829455058739326,11.512036071261086,533970305.8583617,850,466731544.0534142,150,463504527.6835913,750,429023696.7879157,450,425079484.8438413,550,419505591.5525108,650,404305377.4822669,250,386829977.82595706,1750,362975814.55366087,4950,284250808.7723958,350,1
2570.008027991864,2654.0,397,4560.707138092061,208.0,0.08093382587943652,0.0023346303501945525,2128.4651885571825,0.19008325967758272,0.8099167403224173,2570.0152220695254,2654.320075366486,0.007532323232323232,0.006851153088568046,-1.9597984602792216,50.749778524646096,1465012261.32875,750,1139257149.374837,650,1030799705.151728,950,849033222.9653711,350,764527112.4228697,1050,710068907.1667595,850,709558756.9604907,550,499576941.3119307,1750,466792058.27943134,450,438583873.1841618,50,1
2568.005513714846,2624.0,425,4430.362860192102,121.0,0.04711837945036964,0.002336448598130841,2231.7043069498336,0.23218929112341025,0.7678107088765896,2568.0109909904522,2624.001394745063,0.0070375,0.006623698474858973,-0.15411356124625114,14.133346767778253,789157840.5206372,750,705724042.5194901,850,678072467.4385947,450,608012959.3596382,550,522973039.1428336,650,420357250.38734955,350,417758414.9567626,150,409519452.8624898,250,389322090.5435775,1750,334579360.95277834,4950,1
2570.714272759796,2621.0,357,4631.512282923903,99.0,0.03851076446959705,0.0019447685725398677,2394.3390437758417,0.18707630980425816,0.8129236901957418,2570.718735838833,2621.0024979906143,0.008387078651685394,0.0074693080921753715,0.04243810167781896,7.904544902988333,400818745.67352796,350,384688201.2965565,1750,383168275.81386304,150,375469149.8487416,4950,284179108.4102554,250,279601982.7513802,450,273798441.16023135,550,258894078.24633384,3550,258797158.00355303,1550,254167112.868159,650,1
